Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
SCA3-6,Cui,50,5,737.21,248.72,5.92,254.64,0,0.0,0.0192,5.0,253.73,1,0.0206,0.0037,15.48,64.93,7.19,255.92,1,0.0348,0.001,-21.51,148.74,4.98,253.71,1,0.0205,0.0037,15.8,64.2,5.61,254.33,0,0.0046,0.0156,5.19,88.25,5.02,253.74,1,0.0138,0.0085,15.15,65.67,4.98,253.7,0,0.0085,0.0113,15.97,63.82,5.92,254.64,1,0.0281,0.0016,-0.05,100.1,3.65,252.37,2,0.0367,0.0046,38.39,13.02,4.41,253.14,0,0.0169,0.0046,25.45,42.35,2.45,251.17,0,0.0,0.0034,58.58,-32.71,5.7,254.42,0,0.0078,0.014,3.66,91.7,4.33,253.05,0,0.0176,0.004,26.84,39.2,3.31,252.03,0,0.0192,0.0,44.14,0.0,2.0
SCA3-6,MDRO,50,6,773.54,287.35,1.1,288.45,0,0.0,0.0031,1.69,289.05,0,0.0067,0.0003,-53.81,226.55,2.0,289.36,0,0.0077,0.0004,-81.96,292.73,1.67,289.03,0,0.0066,0.0003,-52.08,222.48,0.95,288.3,0,0.0027,0.0011,14.04,66.99,0.92,288.28,0,0.0017,0.0016,16.05,62.26,0.89,288.24,0,0.0017,0.0015,19.43,54.3,1.24,288.6,0,0.0046,0.0005,-12.82,130.16,0.66,288.02,0,0.0039,0.0011,39.74,6.54,0.88,288.23,0,0.0022,0.0012,20.22,52.44,0.64,288.0,0,0.0,0.001,41.66,2.03,1.1,288.45,0,0.0,0.0031,0.0,100.0,0.95,288.3,0,0.0037,0.0005,13.96,67.17,0.63,287.99,0,0.0031,0.0,42.52,0.0,1.9
SCA3-7,Det,50,4,666.15,206.61,138.05,344.67,0,0.0,0.3555,103.48,310.09,3,0.2824,0.1181,25.04,34.44,117.81,324.43,3,0.3977,0.0858,14.66,61.62,102.94,309.55,3,0.269,0.1241,25.43,33.42,115.46,322.08,3,0.3526,0.1189,16.36,57.17,114.91,321.52,3,0.3242,0.1308,16.76,56.12,103.62,310.24,3,0.28,0.1179,24.94,34.72,109.82,316.43,3,0.3551,0.0909,20.45,46.47,128.87,335.48,1,0.0969,0.2886,6.66,82.58,101.75,308.36,3,0.2899,0.1107,26.3,31.16,100.0,306.62,2,0.1966,0.117,27.56,27.85,102.77,309.38,3,0.2979,0.1087,25.56,33.1,101.88,308.49,3,0.284,0.114,26.21,31.4,85.31,291.93,3,0.2784,0.0771,38.2,0.0,1.8
SCA3-7,SAA,50,5,765.68,251.57,16.15,267.71,0,0.0,0.0514,12.76,264.32,2,0.0501,0.0101,20.99,53.77,18.6,270.17,3,0.089,0.0015,-15.18,133.43,12.73,264.3,2,0.0513,0.0093,21.17,53.38,13.75,265.32,2,0.0433,0.02,14.81,67.38,12.44,264.01,2,0.0403,0.017,22.94,49.47,13.59,265.15,1,0.0261,0.0279,15.86,65.08,15.09,266.66,3,0.0708,0.0035,6.52,85.64,7.58,259.15,3,0.0854,0.0074,53.03,-16.79,11.08,262.65,2,0.0491,0.0082,31.37,30.92,5.78,257.34,0,0.0,0.0043,64.23,-41.46,11.96,263.53,2,0.0518,0.0087,25.91,42.94,10.88,262.45,2,0.0493,0.0073,32.6,28.2,8.81,260.38,2,0.0514,0.0,45.41,0.0,1.9
SCA3-7,WDRO,50,6,828.05,292.8,2.88,295.69,0,0.0,0.0082,2.76,295.57,0,0.0093,0.0019,4.15,90.23,3.68,296.48,0,0.014,0.0011,-27.68,165.18,2.76,295.57,0,0.0093,0.0019,4.15,90.23,2.63,295.44,0,0.0056,0.0042,8.7,79.52,2.4,295.21,0,0.0056,0.0036,16.64,60.82,2.43,295.24,0,0.0056,0.0037,15.54,63.41,2.93,295.73,0,0.0108,0.0014,-1.68,103.95,1.76,294.57,0,0.0155,0.002,38.78,8.68,2.5,295.3,0,0.0078,0.0025,13.29,68.7,1.35,294.15,0,0.0,0.0017,53.23,-25.33,2.88,295.69,0,0.0,0.0082,0.0,100.0,2.56,295.36,0,0.0077,0.0028,11.26,73.48,1.66,294.46,0,0.0082,0.0,42.47,0.0,1.8
SCA3-7,Gounaris,50,5,764.82,251.48,15.63,267.11,0,0.0,0.0515,11.39,262.87,2,0.0483,0.0075,27.13,38.98,16.51,267.99,3,0.0785,0.0019,-5.65,112.7,11.39,262.87,2,0.0483,0.0075,27.13,38.98,12.6,264.08,2,0.0437,0.0162,19.37,56.43,11.99,263.48,2,0.0407,0.0166,23.27,47.66,11.13,262.61,2,0.0422,0.0123,28.8,35.22,13.87,265.35,3,0.0671,0.0023,11.25,74.7,7.5,258.98,3,0.0752,0.0073,52.0,-16.96,10.55,262.03,2,0.0484,0.0074,32.53,26.84,5.2,256.68,0,0.0,0.0041,66.74,-50.11,11.21,262.69,2,0.0497,0.0081,28.3,36.35,10.02,261.5,2,0.048,0.0058,35.89,19.27,8.68,260.16,2,0.0515,0.0,44.46,0.0,1.9
SCA3-7,Cui,50,5,787.16,253.72,16.63,270.34,0,0.0,0.0524,13.62,267.34,2,0.0503,0.0121,18.07,60.51,18.44,272.16,3,0.0861,0.0022,-10.91,123.86,13.49,267.2,2,0.0498,0.0122,18.88,58.73,14.57,268.28,2,0.0421,0.0228,12.39,72.92,12.7,266.41,2,0.0381,0.0189,23.62,48.36,14.17,267.88,1,0.0218,0.0321,14.79,67.67,15.41,269.13,3,0.0705,0.0043,7.31,84.03,8.48,262.2,3,0.0705,0.0122,48.99,-7.08,11.58,265.3,2,0.0475,0.0105,30.32,33.71,5.97,259.69,0,0.0,0.0053,64.08,-40.08,12.13,265.85,2,0.055,0.0073,27.03,40.9,11.3,265.02,2,0.0513,0.0073,32.04,29.97,9.02,262.74,2,0.0524,0.0,45.75,0.0,1.8
SCA3-7,MDRO,50,6,830.76,293.08,3.14,296.22,0,0.0,0.0091,2.64,295.72,0,0.0097,0.0014,15.88,62.28,3.68,296.75,0,0.0144,0.0009,-16.97,140.33,2.64,295.72,0,0.0097,0.0014,15.88,62.28,2.65,295.72,0,0.0056,0.0043,15.8,62.46,2.62,295.7,0,0.0063,0.0039,16.59,60.58,2.63,295.71,0,0.0058,0.0042,16.3,61.26,2.76,295.84,0,0.0104,0.0013,12.05,71.37,1.32,294.4,0,0.014,0.001,57.89,-37.56,2.36,295.44,0,0.0077,0.0023,24.89,40.86,1.06,294.14,0,0.0,0.0009,66.25,-57.43,3.14,296.22,0,0.0,0.0091,0.0,100.0,2.34,295.41,0,0.0083,0.0018,25.6,39.17,1.82,294.9,0,0.0091,0.0,42.08,0.0,1.8
SCA3-8,Det,50,4,721.45,212.15,85.31,297.45,0,0.0,0.2246,63.48,275.62,2,0.1804,0.0676,25.59,39.84,80.19,292.33,2,0.3136,0.0306,6.0,85.89,61.96,274.11,2,0.1661,0.0747,27.36,35.67,64.74,276.89,2,0.2018,0.0644,24.11,43.32,69.01,281.15,2,0.1625,0.0928,19.11,55.07,65.75,277.89,2,0.1551,0.0875,22.93,46.09,73.48,285.62,2,0.2809,0.0326,13.87,67.4,83.74,295.89,1,0.0209,0.2091,1.84,95.68,59.65,271.8,2,0.1913,0.0558,30.07,29.3,58.29,270.44,2,0.1685,0.0546,31.67,25.55,61.09,273.23,2,0.1962,0.0563,28.39,33.26,59.7,271.84,2,0.1951,0.0532,30.02,29.42,49.02,261.17,2,0.1956,0.029,42.54,0.0,1.9
SCA3-8,SAA,50,5,796.62,254.66,6.99,261.65,0,0.0,0.0221,5.51,260.17,1,0.0212,0.0045,21.22,52.82,6.69,261.35,1,0.0319,0.0011,4.33,90.37,5.32,259.98,1,0.0201,0.0048,23.95,46.73,6.19,260.86,0,0.0117,0.0129,11.38,74.7,5.88,260.54,0,0.0082,0.0141,15.92,64.58,6.37,261.03,0,0.005,0.0171,8.93,80.14,5.99,260.65,1,0.0266,0.0026,14.37,68.04,3.72,258.38,1,0.0301,0.0053,46.83,-4.14,5.01,259.67,1,0.0193,0.0051,28.37,36.9,2.72,257.38,0,0.0,0.003,61.12,-35.93,6.46,261.12,1,0.0145,0.012,7.55,83.21,4.93,259.59,1,0.0198,0.0045,29.46,34.47,3.85,258.51,1,0.0221,0.0,44.96,0.0,1.9
SCA3-8,WDRO,50,6,879.68,297.97,1.5,299.47,0,0.0,0.0043,1.79,299.76,0,0.0065,0.0009,-18.91,143.57,1.53,299.5,0,0.0062,0.0004,-2.1,104.83,1.8,299.77,0,0.0064,0.001,-19.67,145.32,1.32,299.28,0,0.003,0.0021,12.39,71.44,1.42,299.39,0,0.0036,0.0021,5.22,87.98,1.34,299.31,0,0.0015,0.003,10.95,74.77,1.5,299.46,0,0.0053,0.0009,0.5,98.84,0.58,298.55,0,0.0065,0.0004,61.13,-40.87,1.22,299.18,0,0.0038,0.0013,19.06,56.07,0.51,298.47,0,0.0,0.0003,66.36,-52.93,1.5,299.47,0,0.0,0.0043,0.0,100.0,1.16,299.13,0,0.0035,0.0013,22.91,47.21,0.85,298.82,0,0.0043,0.0,43.39,0.0,1.8
SCA3-8,Gounaris,50,5,796.62,254.66,6.99,261.65,0,0.0,0.0221,5.51,260.17,1,0.0212,0.0045,21.22,52.82,6.69,261.35,1,0.0319,0.0011,4.33,90.37,5.32,259.98,1,0.0201,0.0048,23.95,46.73,6.19,260.86,0,0.0117,0.0129,11.38,74.7,5.88,260.54,0,0.0082,0.0141,15.92,64.58,6.37,261.03,0,0.005,0.0171,8.93,80.14,5.99,260.65,1,0.0266,0.0026,14.37,68.04,3.72,258.38,1,0.0301,0.0053,46.83,-4.14,5.01,259.67,1,0.0193,0.0051,28.37,36.9,2.72,257.38,0,0.0,0.003,61.12,-35.93,6.46,261.12,1,0.0145,0.012,7.55,83.21,4.93,259.59,1,0.0198,0.0045,29.46,34.47,3.85,258.51,1,0.0221,0.0,44.96,0.0,1.8
SCA3-8,Cui,50,5,799.28,254.93,7.35,262.27,0,0.0,0.0232,5.63,260.56,1,0.0228,0.0043,23.32,48.69,7.6,262.53,1,0.0358,0.001,-3.45,107.59,5.56,260.49,1,0.0233,0.0038,24.26,46.62,5.72,260.64,1,0.0188,0.0072,22.19,51.18,6.47,261.4,0,0.011,0.0142,11.92,73.78,6.5,261.42,0,0.0091,0.0151,11.57,74.53,6.14,261.07,1,0.0286,0.0022,16.42,63.88,3.63,258.56,1,0.0285,0.0046,50.54,-11.2,5.01,259.94,1,0.0221,0.0036,31.78,30.08,2.96,257.89,0,0.0,0.0029,59.68,-31.31,6.31,261.24,1,0.0137,0.0125,14.13,68.91,5.08,260.01,1,0.0207,0.0046,30.8,32.23,4.01,258.94,1,0.0232,0.0,45.45,0.0,1.9
SCA3-8,MDRO,50,6,879.68,297.97,1.53,299.5,0,0.0,0.0043,2.07,300.04,0,0.0076,0.0009,-35.31,183.37,1.76,299.72,0,0.0071,0.0004,-14.81,134.96,2.07,300.04,0,0.0076,0.0009,-35.31,183.37,1.32,299.28,0,0.0019,0.0026,13.98,66.98,1.48,299.45,0,0.003,0.0025,3.34,92.12,1.42,299.38,0,0.0008,0.0036,7.43,82.45,1.74,299.71,0,0.0062,0.0009,-13.92,132.87,0.57,298.54,0,0.0058,0.0005,62.61,-47.83,1.29,299.26,0,0.0039,0.0013,15.44,63.55,0.52,298.49,0,0.0,0.0003,66.16,-56.21,1.53,299.5,0,0.0,0.0043,0.0,100.0,1.22,299.19,0,0.0032,0.0016,20.38,51.88,0.88,298.85,0,0.0043,0.0,42.35,0.0,1.9
SCA3-9,Det,50,4,680.99,208.1,101.35,309.45,0,0.0,0.286,71.18,279.28,3,0.2445,0.0721,29.77,35.48,84.28,292.38,3,0.376,0.0299,16.84,63.49,71.02,279.12,3,0.2291,0.0795,29.93,35.13,79.52,287.62,3,0.3029,0.066,21.54,53.31,71.87,279.97,3,0.2654,0.067,29.09,36.95,74.82,282.92,3,0.2293,0.0857,26.17,43.27,79.86,287.96,3,0.3404,0.037,21.2,54.05,90.27,298.37,2,0.1181,0.2079,10.93,76.3,68.53,276.63,3,0.26,0.0593,32.38,29.82,66.94,275.04,2,0.1996,0.0603,33.95,26.41,68.8,276.9,3,0.2679,0.0551,32.12,30.38,68.0,276.1,3,0.261,0.0568,32.9,28.69,54.59,262.69,3,0.2625,0.0235,46.14,0.0,1.9
SCA3-9,SAA,50,5,785.29,253.53,11.22,264.75,0,0.0,0.0368,9.09,262.62,1,0.035,0.0077,18.98,56.82,13.86,267.39,2,0.0629,0.0028,-23.52,153.5,9.02,262.55,1,0.0347,0.0077,19.61,55.39,9.54,263.07,1,0.0181,0.0207,14.93,66.04,8.96,262.49,1,0.0246,0.0151,20.13,54.2,8.96,262.49,1,0.0207,0.0172,20.15,54.16,11.35,264.88,2,0.0508,0.004,-1.19,102.7,5.74,259.27,2,0.0647,0.0056,48.85,-11.13,8.11,261.64,1,0.0331,0.0079,27.72,36.95,3.88,257.41,0,0.0,0.0032,65.43,-48.83,9.28,262.81,1,0.0355,0.0094,17.24,60.78,7.92,261.45,1,0.0322,0.0077,29.39,33.15,6.29,259.82,1,0.0368,0.0,43.96,0.0,1.8
SCA3-9,WDRO,50,6,888.27,298.83,2.32,301.15,0,0.0,0.0063,2.16,300.98,0,0.0087,0.0005,6.92,84.31,2.84,301.67,0,0.0115,0.0005,-22.54,151.11,2.17,301.0,0,0.0087,0.0006,6.47,85.32,2.06,300.89,0,0.0027,0.0041,11.06,74.93,1.86,300.69,0,0.0046,0.0024,19.82,55.06,2.05,300.88,0,0.0028,0.0039,11.65,73.57,2.3,301.13,0,0.0093,0.0005,0.55,98.74,1.47,300.29,0,0.0132,0.0018,36.76,16.65,1.73,300.56,0,0.0067,0.0009,25.21,42.83,0.85,299.68,0,0.0,0.0004,63.15,-43.18,2.32,301.15,0,0.0,0.0063,0.0,100.0,1.65,300.48,0,0.0062,0.0009,28.75,34.81,1.3,300.12,0,0.0063,0.0,44.1,0.0,1.7
SCA3-9,Gounaris,50,5,836.99,258.7,11.96,270.66,0,0.0,0.0387,9.23,267.93,1,0.0354,0.0081,22.81,48.9,12.69,271.39,2,0.0589,0.0023,-6.12,113.72,9.24,267.93,1,0.0354,0.0081,22.78,48.97,9.82,268.52,1,0.0312,0.0139,17.87,59.96,9.19,267.89,2,0.0356,0.0094,23.16,48.12,9.09,267.78,1,0.0289,0.0124,24.03,46.17,11.46,270.16,2,0.0525,0.0032,4.17,90.66,5.55,264.25,2,0.0558,0.0062,53.57,-19.99,8.48,267.18,1,0.0355,0.0072,29.1,34.8,4.4,263.1,0,0.0,0.004,63.2,-41.59,9.15,267.85,2,0.0393,0.0068,23.48,47.4,8.16,266.85,1,0.0353,0.0065,31.81,28.75,6.62,265.32,1,0.0387,0.0,44.64,0.0,1.8
SCA3-9,Cui,50,5,800.21,255.02,11.63,266.65,0,0.0,0.0363,9.74,264.76,2,0.0426,0.0042,16.26,63.9,13.67,268.69,2,0.063,0.0018,-17.57,138.99,9.73,264.75,2,0.0425,0.0042,16.36,63.69,9.79,264.81,1,0.0303,0.0132,15.8,64.92,9.32,264.34,1,0.0269,0.0139,19.89,55.84,9.61,264.63,1,0.0191,0.0185,17.36,61.46,11.71,266.73,2,0.0537,0.0026,-0.65,101.45,5.78,260.8,2,0.053,0.0065,50.34,-11.73,8.4,263.42,1,0.0368,0.0054,27.75,38.41,4.3,259.32,0,0.0,0.0028,63.01,-39.85,9.46,264.48,2,0.0402,0.0062,18.65,58.61,8.03,263.05,1,0.0335,0.0062,30.99,31.22,6.39,261.41,1,0.0363,0.0,45.05,0.0,1.9
SCA3-9,MDRO,50,6,840.08,294.01,2.32,296.33,0,0.0,0.0067,2.18,296.19,0,0.0078,0.0013,6.03,86.13,2.72,296.73,0,0.0111,0.0007,-17.55,140.33,2.14,296.15,0,0.0077,0.0013,7.46,82.85,1.84,295.85,0,0.0051,0.0023,20.39,53.14,1.82,295.83,0,0.005,0.0023,21.52,50.53,1.75,295.76,0,0.0054,0.0019,24.37,43.99,2.36,296.37,0,0.009,0.001,-1.76,104.05,1.2,295.2,0,0.0066,0.002,48.38,-11.21,1.73,295.74,0,0.0056,0.0018,25.4,41.61,0.95,294.96,0,0.0,0.0013,58.92,-35.43,2.32,296.33,0,0.0,0.0067,0.0,100.0,1.75,295.76,0,0.0052,0.002,24.61,43.43,1.31,295.32,0,0.0067,0.0,43.51,0.0,1.8
SCA8-0,Det,50,9,983.77,413.38,273.4,686.77,0,0.0,0.4352,236.7,650.08,5,0.2239,0.2546,13.42,53.15,244.73,658.1,6,0.3256,0.2079,10.49,63.4,237.09,650.47,5,0.2341,0.2494,13.28,53.65,252.22,665.59,5,0.2733,0.2533,7.75,72.96,245.39,658.76,5,0.2111,0.2754,10.24,64.24,244.0,657.38,4,0.1988,0.2773,10.75,62.47,241.43,654.81,6,0.3023,0.2166,11.69,59.2,263.86,677.24,3,0.0789,0.3993,3.49,87.83,235.63,649.01,6,0.2686,0.229,13.81,51.79,231.26,644.64,5,0.241,0.2302,15.41,46.21,235.83,649.21,5,0.2561,0.2366,13.74,52.05,234.92,648.3,5,0.2439,0.2418,14.07,50.88,195.07,608.44,6,0.2741,0.1611,28.65,0.0,2.0
SCA8-0,SAA,50,14,1371.13,627.11,26.12,653.23,0,0.0,0.0316,24.3,651.41,2,0.0197,0.018,6.97,82.64,25.42,652.53,2,0.0264,0.015,2.68,93.33,24.3,651.41,2,0.0197,0.018,6.97,82.64,24.8,651.91,1,0.013,0.0223,5.04,87.43,24.13,651.24,2,0.0174,0.0193,7.63,80.98,24.3,651.41,1,0.0151,0.0206,6.97,82.64,25.17,652.29,2,0.0247,0.0157,3.62,90.97,18.37,645.48,3,0.0366,0.0155,29.68,26.03,24.08,651.2,2,0.0216,0.0167,7.79,80.58,16.97,644.08,0,0.0003,0.0126,35.03,12.67,24.69,651.8,2,0.0195,0.0188,5.48,86.34,23.09,650.2,1,0.0159,0.0189,11.59,71.11,15.64,642.75,3,0.0296,0.0019,40.12,0.0,1.9
SCA8-0,WDRO,50,17,1574.05,752.4,4.57,756.98,0,0.0,0.0045,5.21,757.61,0,0.0044,0.0026,-13.78,133.19,5.34,757.75,1,0.0044,0.0027,-16.8,140.47,5.22,757.62,0,0.0043,0.0026,-14.05,133.85,4.58,756.99,0,0.0015,0.0036,-0.15,100.37,4.52,756.93,0,0.0015,0.0036,1.16,97.2,4.49,756.9,0,0.0007,0.004,1.8,95.67,5.22,757.62,0,0.0042,0.0027,-14.09,133.93,4.23,756.64,1,0.0092,0.0028,7.53,81.86,5.03,757.43,0,0.0039,0.0027,-9.92,123.89,3.76,756.17,0,0.0,0.0024,17.75,57.24,4.57,756.98,0,0.0,0.0045,0.0,100.0,4.37,756.77,0,0.0012,0.0036,4.57,88.99,2.68,755.08,0,0.0044,0.0001,41.52,0.0,1.9
SCA8-0,Gounaris,50,14,1327.68,622.77,27.87,650.64,0,0.0,0.0336,26.12,648.89,2,0.0199,0.02,6.28,85.16,26.99,649.76,3,0.0261,0.0171,3.16,92.52,26.12,648.89,2,0.0199,0.02,6.28,85.16,26.57,649.34,1,0.0113,0.0254,4.65,89.0,25.88,648.65,2,0.0197,0.02,7.14,83.13,25.45,648.22,2,0.0179,0.0204,8.67,79.5,26.51,649.28,2,0.0229,0.0186,4.87,88.48,22.38,645.15,2,0.0241,0.022,19.71,53.41,25.9,648.66,2,0.021,0.0193,7.09,83.24,18.54,641.31,0,0.0003,0.0128,33.48,20.86,26.41,649.18,2,0.019,0.0211,5.23,87.64,25.18,647.95,2,0.0175,0.0204,9.65,77.19,16.08,638.85,3,0.0332,0.0004,42.3,0.0,1.9
SCA8-0,Cui,50,14,1274.14,617.41,38.95,656.36,0,0.0,0.0457,34.55,651.97,3,0.0297,0.0238,11.28,72.25,35.22,652.63,3,0.0344,0.0217,9.57,76.46,34.49,651.91,3,0.0289,0.0241,11.43,71.87,36.64,654.06,2,0.0219,0.0307,5.91,85.45,35.74,653.16,2,0.0178,0.0319,8.22,79.77,36.8,654.21,1,0.0126,0.036,5.52,86.43,35.21,652.62,3,0.0326,0.0228,9.6,76.37,25.66,643.08,4,0.0542,0.0198,34.11,16.09,34.22,651.63,3,0.0296,0.0236,12.14,70.13,24.36,641.78,0,0.0,0.0172,37.44,7.88,34.71,652.13,3,0.032,0.0225,10.87,73.24,33.77,651.19,3,0.026,0.0251,13.28,67.32,23.12,640.53,4,0.043,0.0028,40.64,0.0,2.0
SCA8-0,MDRO,50,17,1523.65,747.36,6.2,753.57,0,0.0,0.0061,6.08,753.44,1,0.0047,0.0032,1.99,95.2,7.13,754.49,1,0.0071,0.0028,-14.92,135.93,6.08,753.44,1,0.0047,0.0032,1.99,95.2,5.77,753.13,0,0.0022,0.0044,7.01,83.11,5.67,753.03,0,0.0018,0.0045,8.63,79.21,5.68,753.04,0,0.0016,0.0046,8.45,79.64,6.55,753.91,1,0.0059,0.0029,-5.59,113.46,4.39,751.76,1,0.0066,0.0031,29.19,29.68,6.0,753.37,1,0.0048,0.0031,3.2,92.28,4.39,751.76,0,0.0,0.0022,29.15,29.78,6.15,753.51,0,0.0013,0.0053,0.89,97.86,5.54,752.91,0,0.0022,0.0041,10.63,74.4,3.63,750.99,0,0.0059,0.0002,41.51,0.0,1.8
SCA8-1,Det,50,9,1091.2,424.12,265.18,689.3,0,0.0,0.411,222.3,646.42,6,0.2955,0.1782,16.17,52.18,229.55,653.67,7,0.363,0.1508,13.44,60.26,221.9,646.02,6,0.2887,0.1814,16.32,51.74,240.52,664.64,6,0.2841,0.2148,9.3,72.5,239.0,663.13,5,0.2094,0.2499,9.87,70.81,236.17,660.29,4,0.1947,0.2521,10.94,67.64,225.7,649.83,7,0.3325,0.1622,14.88,55.98,256.07,680.19,2,0.0747,0.3787,3.43,89.85,220.47,644.59,6,0.2891,0.1797,16.86,50.14,214.71,638.83,5,0.2304,0.1817,19.03,43.72,221.95,646.07,6,0.2963,0.1779,16.3,51.78,220.06,644.18,6,0.2869,0.1803,17.01,49.68,175.52,599.64,7,0.3174,0.0936,33.81,0.0,1.8
